0.000000000000000000e+00,1.252337116614711192e+02,3.513001616704199819e+02,5.810526911711125564e+01,1.095362310668155033e+02,4.657186521725672179e+01,1.492383753707427552e+01,5.212741618441718856e+02,5.528094151467648487e+01,1.403479950832503107e+02,7.791103351722482273e+01,7.726329527171925449e+00,1.125116538080644517e+02,6.605648178898883316e+01,1.739995052089180945e+02,5.435369059855407414e+01,8.045785322819190810e+01,1.372642752604779730e+02,2.446580330843739830e+02,1.739437907960126211e+02,5.256043860672527046e+01,2.379208523327468185e+02,1.691950816325512790e+02,1.244630681675769353e+02,2.891132533289869500e+01,2.209665022104395291e+02,6.421070207445541200e+01,6.115751155879168977e+01,6.272214598317022194e+01,2.053267016934002811e+02,8.611424512379879559e+01,6.887480439718967773e+01,4.269561241009405990e+02,1.279720661173496410e+02,3.015638519017242061e+02,6.938106060267095643e+01,9.252063657104486083e+01,1.143133873206165703e+02,1.061898635352999776e+02,1.036157817037402680e+02,5.022251340708439216e+01,5.657948254436688273e+01,2.222370295325409586e+02,2.258414794878724194e+02,7.489125601595477519e+02,9.643652326992517487e+01,1.014001277781365502e+02,8.908479009154449386e+02,5.102672275414430914e+01,8.052587890566618967e+01,5.457992911249821191e+02,3.661120198389591707e+01,9.811478534107526457e+02,2.847538538687344456e+01,1.628105092079590008e+02,3.257169878960727374e+02,6.543542613434184432e+02,4.241111896154488363e+02,4.308249218930430402e+01,2.280252350997146848e+01,1.289429499982380207e+02,2.709141436818110193e+01,1.912166613897437912e+02,3.401435326170314966e+01,3.533916583086802916e+02,2.410736428419678816e+02,2.949113609310589936e+02,3.840026298105959768e+01,3.743159812168596545e+01,9.060382904688657391e+01,6.711650848434456975e+02,3.778284643028446510e+01,4.433032454082118647e+02,3.244649353724830121e+01,4.899505738989618919e+01,6.815862811974791384e+02,9.869562520453584966e+02,1.074702445613138657e+01,7.133235593499676952e+02,4.731643908873384419e+01,6.409230393388916980e+01,6.567976861131553790e+01,4.165081383299275331e+01,5.660738907160099842e+01,9.423659365471995386e+01,8.084764213609387298e+02,5.081080920582408567e+01,8.241759754731243675e+02,5.359587644574521619e+02,1.059539553129165142e+03,7.990412308666468562e+02,1.071815696896387635e+03,1.062359215549902501e+03,5.049739750095277486e+02,5.200925777145682360e+01,8.014167088423507721e+02,6.271644845772178769e+02,5.907636654712021027e+02,2.151624102079485681e+02,1.260748667964088838e+02,9.392808872436175989e+02,9.516446831722032584e+01,3.934802324749388163e+02,9.545248148856604757e+02,1.560684293596050765e+01,7.697433281643125724e+01,3.479146860361070708e+02
1.252337116614711192e+02,0.000000000000000000e+00,2.750685191806497301e+02,1.722779740506472876e+02,2.305202834169684536e+02,7.879368659320134327e+01,1.325746052769405026e+02,5.458944633138535210e+02,1.687905730593389819e+02,1.649608849305625142e+02,1.838153170851549305e+02,1.277297827131606311e+02,1.341031637116353181e+01,1.265525420544009876e+02,5.006183223977882335e+01,1.268097839458899472e+02,4.492219228732032832e+01,8.883944404748851298e+01,1.199302483293410120e+02,5.471416819187194847e+01,7.355427313594628913e+01,2.913356257504442510e+02,4.541622026531579337e+01,1.884105035928989480e+02,1.439741308537360851e+02,9.620957303416398076e+01,1.761299421200142490e+02,1.774718952867216899e+02,1.875102621910950234e+02,1.716316543096740475e+02,1.867555241896255893e+02,1.542063092626501941e+02,4.557401127411355901e+02,1.896974276369172969e+02,1.883477348880104500e+02,6.841737286594130296e+01,1.558821750493750926e+02,2.388959924501547789e+02,1.786638324130773583e+02,2.072498560487121608e+02,7.530329828280297022e+01,7.034634493691218893e+01,2.847335353196805272e+02,3.164199156120592420e+02,8.332996072163382451e+02,4.271449981972818222e+01,1.777613318376997427e+02,9.736797276828451686e+02,7.792274780635467835e+01,1.862582813006781919e+02,6.643884175450656357e+02,9.328281022707695058e+01,1.002565967878258789e+03,1.453392786215131594e+02,1.107283815236931446e+02,2.008385633774827284e+02,6.182748645269048211e+02,5.447812662768790233e+02,8.310104065398901696e+01,1.062269403790238300e+02,1.575289918455257236e+02,1.057626922757971641e+02,2.968654780385485878e+02,9.553402431564215647e+01,2.505163909218248364e+02,1.160466361094934484e+02,1.739043456551154634e+02,1.563165790876034293e+02,9.437376742293899667e+01,2.045011557759370078e+02,7.784066741071192155e+02,8.982316995386707958e+01,4.131449843283754717e+02,1.064566128160902423e+02,9.780486999774299761e+01,6.935329709654954513e+02,1.055933651937211607e+03,1.328173342699477644e+02,8.027411369301280502e+02,1.280307002660119338e+02,6.292411592119578501e+01,5.959934266633110411e+01,8.807661255897004082e+01,1.635733893354045279e+02,4.436949629249882321e+01,8.625877655475093206e+02,8.023977965556115066e+01,8.589494970218870549e+02,4.779301471640859518e+02,1.099470141597460042e+03,9.004955260169565463e+02,1.099206453169839961e+03,1.119549488561243834e+03,5.075328410841177060e+02,1.613303352005877116e+02,9.006241145467132583e+02,6.629458090337959675e+02,6.876742284409019703e+02,3.168668748211711090e+02,1.356305088363357036e+01,9.372983823012166340e+02,2.016411448375565669e+02,2.922824434285865891e+02,1.026896401919161008e+03,1.098353442269253861e+02,1.825921241576192813e+02,4.727219326287633407e+02
3.513001616704199819e+02,2.750685191806497301e+02,0.000000000000000000e+00,3.590261145073005196e+02,4.086152341638347139e+02,3.173098799753726098e+02,3.653954403487174432e+02,4.040413981793146263e+02,3.564509971654197784e+02,4.393876337613323244e+02,3.520319681906468645e+02,3.478963102680933730e+02,2.777829757834423958e+02,3.883623881702417862e+02,2.688703697467013285e+02,3.836626881053237526e+02,2.962255483122559667e+02,3.614631191569170596e+02,2.281974810944793717e+02,2.846969562710472701e+02,3.102338631488632927e+02,3.035246953042591826e+02,2.702578994227878866e+02,4.557145460785790760e+02,3.482769172024113118e+02,2.330075019917807424e+02,3.574681935558865575e+02,3.649871681691061553e+02,3.928288261330822593e+02,1.574499161580800717e+02,3.456701769798202122e+02,3.194047262092378787e+02,3.436578991726177605e+02,4.577988429735228237e+02,1.454490882659383999e+02,3.320270081781694671e+02,4.208845853725288180e+02,4.307220547374470812e+02,4.421868631873815616e+02,3.586749524484898757e+02,3.139228258585472418e+02,3.056732785678204891e+02,3.184421020781468883e+02,3.913839813346821188e+02,7.985118361746816618e+02,2.693355204327367574e+02,3.113056344945123897e+02,9.253350553241853049e+02,3.066087735686605811e+02,3.527876644113774205e+02,7.648322604871452768e+02,3.169203549088151135e+02,8.150605229277646231e+02,3.507538323245640868e+02,3.784446896242830576e+02,2.352995704348373920e+02,3.628598096460940496e+02,6.671037991802731995e+02,3.165474314033541532e+02,3.458736051929491282e+02,4.312300929751408489e+02,3.242925748483232269e+02,4.132228798899587900e+02,3.192813708367809227e+02,9.436923250156151255e+01,2.341146306518875804e+02,1.886050923422551477e+02,3.568808021244459496e+02,3.152208553545769405e+02,3.752233103734579345e+02,8.209174879124709605e+02,3.180122714915460165e+02,1.890044538508262235e+02,3.189609512363223871e+02,3.023453767627711386e+02,5.071155680617542316e+02,9.667086568764924550e+02,3.513285583690658882e+02,7.848474050531272042e+02,3.157554184277802847e+02,3.172871031927242029e+02,3.060288624978920211e+02,3.365543960299706896e+02,3.458041850410731399e+02,2.708079649417296650e+02,7.491375000642723307e+02,3.048650422800166098e+02,7.041559212234252527e+02,2.070908800504199405e+02,9.432392682906810251e+02,9.140413199436652576e+02,9.189464551339118543e+02,9.994471512641912341e+02,3.273729079443101000e+02,3.479013382438082544e+02,9.065104737879080403e+02,5.275029378918000020e+02,7.030124015581690173e+02,4.169170715187087808e+02,2.630887364803785431e+02,7.141529267841355022e+02,3.607421415740071780e+02,9.729087214804822281e+01,9.476783496471465469e+02,3.420592787517907709e+02,3.511258590022632688e+02,6.350963702557920669e+02
5.810526911711125564e+01,1.722779740506472876e+02,3.590261145073005196e+02,0.000000000000000000e+00,5.925033025078512594e+01,9.626489793648748616e+01,6.398731498780112759e+01,4.797910381510443472e+02,3.503490222068044613e+00,1.915294569799949613e+02,2.232695746000028336e+01,5.153494915692652967e+01,1.589049443532298653e+02,1.191405445333016502e+02,2.223136032102444517e+02,1.069474143167978184e+02,1.282090909876729938e+02,1.952749585317194203e+02,2.876055834586005631e+02,2.247191280098631694e+02,9.984815852415215431e+01,1.929700531135117672e+02,2.176225495756721386e+02,1.649060426230256837e+02,3.029344791887391963e+01,2.643846858223461709e+02,6.726266191285479756e+00,6.162855223702732310e+00,3.636392004043016613e+01,2.037987578167539482e+02,3.273749494694971673e+01,4.020339759154815340e+01,3.854453463293485243e+02,1.688571168168736563e+02,3.321973948988306802e+02,1.258133979196705639e+02,1.388064149360377542e+02,7.428684989181411424e+01,1.458075943665922409e+02,4.656698784301468663e+01,9.904328504755322626e+01,1.023729539615008264e+02,1.744449600388791453e+02,1.690706269945652025e+02,6.914050493648279598e+02,1.354250484585843139e+02,6.239960259564223577e+01,8.334020356269858212e+02,9.446293434882706208e+01,2.459386196754516263e+01,4.925694463147862052e+02,7.945240191972440869e+01,9.377286753392977516e+02,2.997520968796548502e+01,2.209150025311317904e+02,3.681141311223325374e+02,6.357273982070789771e+02,3.725071400505827341e+02,9.083486307397561177e+01,8.051251465565549381e+01,1.802876170725687075e+02,6.716141910645410462e+01,1.331466036620541615e+02,7.744383186829603005e+01,3.757752983063046486e+02,2.848779820637251987e+02,3.320204318153537884e+02,1.979597362746187983e+01,7.805120074151460585e+01,3.319038036216986853e+01,6.139145695492821915e+02,8.354917405834027022e+01,4.257268017409326717e+02,6.582265553887008025e+01,7.653910782203213614e+01,6.430085084850601334e+02,9.313456090086214090e+02,4.738572343991774005e+01,6.554292746800230134e+02,4.903973095232569790e+01,1.169911103693554821e+02,1.145611352186944885e+02,9.813742698174878853e+01,1.322321482749686439e+01,1.331987987319834019e+02,7.562768260619853891e+02,9.203901705400504341e+01,7.771761205172937252e+02,5.295111750636854140e+02,1.010373132266840457e+03,7.411486767233816408e+02,1.026247334474252284e+03,1.008951201403530604e+03,4.720789267481677030e+02,1.214051383858052979e+01,7.433921237924251955e+02,5.809163326700482912e+02,5.326586521006975090e+02,1.570799634114973173e+02,1.697717521809669563e+02,9.042531294925034899e+02,3.761302810174881017e+01,4.137752890779568702e+02,8.983898053504900645e+02,7.153332517980828698e+01,2.180985716808330110e+01,3.039629234347421516e+02
1.095362310668155033e+02,2.305202834169684536e+02,4.086152341638347139e+02,5.925033025078512594e+01,0.000000000000000000e+00,1.529408062567076456e+02,1.093421269228641393e+02,4.822665067651153095e+02,6.273038366421995704e+01,2.224045689800072125e+02,5.737534480646714741e+01,1.048386108683744879e+02,2.172232926466323590e+02,1.576797882649236726e+02,2.804103666782135633e+02,1.462384880648071714e+02,1.859562615035791282e+02,2.440117643143264274e+02,3.467490526863809919e+02,2.819585585908351959e+02,1.572958250343515942e+02,1.984374138966684882e+02,2.756734591080448808e+02,1.844882533983285384e+02,8.658343598479038405e+01,3.234658899561006820e+02,5.709896166482270274e+01,5.353606521948518804e+01,5.071442957463199974e+01,2.513863934972531808e+02,6.294508645420214066e+01,9.220949227615071209e+01,3.893540179205008371e+02,1.885508134752411991e+02,3.903905353927493138e+02,1.788737707520649565e+02,1.675206592716871228e+02,2.658761171930075307e+01,1.666142484715944647e+02,5.284547954349361021e+01,1.560512641777960994e+02,1.602246259105390322e+02,1.760755256051352546e+02,1.448528760996248366e+02,6.554049565925097340e+02,1.945671933299693706e+02,9.813479943166902331e+01,7.974240436066938855e+02,1.526120538501070882e+02,5.623719262063180224e+01,4.362901756339501276e+02,1.372497612054559966e+02,9.342498204042191219e+02,8.534030392759757433e+01,2.679995680988924391e+02,4.273299763901679285e+02,6.636543748985938009e+02,3.149814413760187790e+02,1.479427491737186244e+02,1.321237733243968933e+02,2.119937503028377250e+02,1.247773873475890412e+02,9.536530318595822564e+01,1.350429425708917677e+02,4.315685673937670686e+02,3.439421518015511765e+02,3.911308729003017106e+02,7.427174861004580464e+01,1.361698130579659392e+02,3.346766695510758893e+01,5.644029624647544097e+02,1.409096498510425874e+02,4.566557553186523251e+02,1.243264390932657903e+02,1.357632393487768354e+02,6.481317539190723664e+02,9.026169516794431047e+02,9.989515563764985018e+01,6.166613632124731339e+02,1.079212088563474055e+02,1.726886632312058794e+02,1.718191536737206206e+02,1.511866580394778907e+02,7.050308690590937033e+01,1.923333449095241861e+02,7.371586187656469065e+02,1.504868905066271623e+02,7.683619371786601278e+02,5.685006920380357087e+02,9.967675056830188396e+02,6.947193911567411533e+02,1.019024434631430722e+03,9.862010043759296423e+02,4.862941564745597134e+02,7.115296245632879391e+01,6.982845972192117188e+02,5.746269065579781454e+02,4.901397260042260768e+02,1.215815757639463612e+02,2.286160229576028087e+02,9.127497797343735328e+02,4.846966076547219160e+01,4.686384005616051809e+02,8.679638847643880126e+02,1.247866266755502664e+02,5.842117471997742228e+01,2.447687265102553624e+02
4.657186521725672179e+01,7.879368659320134327e+01,3.173098799753726098e+02,9.626489793648748616e+01,1.529408062567076456e+02,0.000000000000000000e+00,5.554915131818572860e+01,5.243683283437489990e+02,9.288001032680543290e+01,1.399777159596676199e+02,1.112029164558318541e+02,4.898845538971040980e+01,6.596254709979334052e+01,7.343067655501539548e+01,1.280166293744038910e+02,6.686403861181372577e+01,3.391669549451301435e+01,1.077346039639028845e+02,1.980864670954912015e+02,1.290177602821047458e+02,7.187303477907506455e+00,2.493192787804685224e+02,1.232329264440328132e+02,1.412479907789362699e+02,6.660855397802114908e+01,1.743947721029695970e+02,1.009939767671380650e+02,1.009046038374099652e+02,1.087288843598458925e+02,1.812238935345169182e+02,1.164331138131261127e+02,8.821677993840481236e+01,4.309553348527768435e+02,1.439079521219473463e+02,2.571696315614049126e+02,3.565274665679162780e+01,1.061333235124164105e+02,1.601751606106825250e+02,1.259650335651094935e+02,1.363791745545373431e+02,3.829388688128064544e+00,1.182489591652487704e+01,2.373163425865018610e+02,2.541165243490856085e+02,7.768986592625245748e+02,5.215163329410653148e+01,1.182952510645461643e+02,9.183964997101097651e+02,1.244176271200978512e+01,1.138080806260726803e+02,5.885981171074158738e+02,1.829189649679132401e+01,9.845949104871275495e+02,6.766037064648308785e+01,1.348365206702397643e+02,2.791451298839712081e+02,6.357214927695931692e+02,4.678741651539988879e+02,6.076049315774556092e+00,3.044888154442320527e+01,1.292714476110093074e+02,2.941052762160723333e+01,2.266064362481186549e+02,1.955134275570656754e+01,3.118273522953642214e+02,1.945131020945466958e+02,2.488723854756989056e+02,7.877416987051068986e+01,2.079730631780815742e+01,1.293249633733421433e+02,7.088418499385733185e+02,1.333280828826928222e+01,4.254476527462973650e+02,3.288388546798029921e+01,3.480702620142805870e+01,6.806287061253607362e+02,1.008994392718131166e+03,5.407849454811125867e+01,7.433606458741091956e+02,5.982630065620710269e+01,2.141490588440468912e+01,1.920032407119169093e+01,2.011982354553321528e+01,8.962596311950898098e+01,5.010385021131745020e+01,8.242685037705863351e+02,1.600472462622028047e+01,8.324135263395122593e+02,5.092123574574729901e+02,1.070225288530929447e+03,8.343147893407690390e+02,1.077694055236741633e+03,1.079799965223420941e+03,4.995368899663802722e+02,8.646255804233393860e+01,8.357284333520166228e+02,6.351617467974944020e+02,6.237909659989601323e+02,2.487813325584696145e+02,7.958846982067625220e+01,9.338538874958807128e+02,1.293898808432689123e+02,3.525787923856461248e+02,9.778885794681856396e+02,3.149015091224292107e+01,1.100448067528989640e+02,3.939880351410625394e+02
1.492383753707427552e+01,1.325746052769405026e+02,3.653954403487174432e+02,6.398731498780112759e+01,1.093421269228641393e+02,5.554915131818572860e+01,0.000000000000000000e+00,5.340915516190984818e+02,6.170552373970664206e+01,1.292649983423398226e+02,8.537999861704477667e+01,2.119175763391372058e+01,1.203668376272511864e+02,5.558684037987091386e+01,1.801546086416266803e+02,4.344528099669309285e+01,8.857675221699359724e+01,1.347719313005915751e+02,2.524808319631621885e+02,1.788399482028519003e+02,6.225100474461343225e+01,2.497348925023891866e+02,1.753424559363249671e+02,1.104168828461776855e+02,3.824509068953712188e+01,2.287565271513328753e+02,7.055133124446413717e+01,6.576742507784283021e+01,5.977543371500776459e+01,2.201482026736338753e+02,9.453836628640321749e+01,8.119122160455080461e+01,4.397119336380940808e+02,1.140122669322579299e+02,3.124980621809541503e+02,7.148991289668543914e+01,7.942942142209595602e+01,1.105962438804316434e+02,9.191780987508063561e+01,1.105046194553108307e+02,5.936591365264307285e+01,6.663341319563602383e+01,2.333299827665184978e+02,2.330453907844022581e+02,7.552229740420622193e+02,1.071787971139858087e+02,1.133349682812439738e+02,8.972454752898206607e+02,6.226977805781806552e+01,8.789594366131639447e+01,5.444943103344407973e+02,4.916008310627045574e+01,9.937146124624272261e+02,3.695353034154944538e+01,1.592786245850726630e+02,3.334121947932715671e+02,6.692330213278746669e+02,4.220570366713661201e+02,5.329585502539222830e+01,2.636646320963939516e+01,1.178909691112115041e+02,4.118127136108693520e+01,1.955946126158086145e+02,4.664712913623829138e+01,3.657186609578174625e+02,2.486111445496331953e+02,3.043102014621766784e+02,4.450155656460602671e+01,5.047761250114723452e+01,9.465947831021074421e+01,6.731939396698069231e+02,4.928606436711984884e+01,4.581803400699558324e+02,4.701438400564423858e+01,6.339199389060878076e+01,6.949351114141579728e+02,9.951534209456568760e+02,2.120149868029475115e+01,7.188734675720356790e+02,6.161132201658565322e+01,6.993008224016750773e+01,7.387157740311418763e+01,4.529956059940590762e+01,6.531165274921166031e+01,1.050414576930835153e+02,8.184882633315428393e+02,6.273106996529440238e+01,8.358943272180219992e+02,5.507696771324083329e+02,1.070671265564724763e+03,8.022431404926358027e+02,1.083923648087481752e+03,1.071849411506898832e+03,5.189671944387968097e+02,6.038119475570110950e+01,8.050773709482745062e+02,6.390263263601527797e+02,5.951575793280752578e+02,2.202246125455560843e+02,1.347260570066326011e+02,9.531460764004109478e+02,1.016000410572602277e+02,4.060583928807255347e+02,9.623197389446471561e+02,2.466541799168647131e+01,8.458252840174871778e+01,3.428434772209057542e+02
5.212741618441718856e+02,5.458944633138535210e+02,4.040413981793146263e+02,4.797910381510443472e+02,4.822665067651153095e+02,5.243683283437489990e+02,5.340915516190984818e+02,0.000000000000000000e+00,4.802877320871161260e+02,6.603364416587951382e+02,4.582200626852616665e+02,5.137334368251648584e+02,5.382613990512394366e+02,5.865413717263114677e+02,5.748756130829749509e+02,5.753461978760733473e+02,5.310396563354754562e+02,6.243295771327725561e+02,5.797272337998583680e+02,5.889444120601452823e+02,5.208551818609222437e+02,2.870823983114359521e+02,5.730116747143292741e+02,6.432808411810351572e+02,4.966733554169143758e+02,5.708615091841539879e+02,4.735025907303382837e+02,4.819063942144931616e+02,5.107461343036260359e+02,3.814745794736377889e+02,4.474019560198971703e+02,4.529117056423202712e+02,9.442906857160281220e+01,6.470919283196010383e+02,5.302652272204225028e+02,5.583665064319405928e+02,6.135145979954970699e+02,5.075513182922625219e+02,6.242641158314597760e+02,4.402618825075450673e+02,5.235897586471836576e+02,5.186402704962249572e+02,3.074061230537573692e+02,3.493007364681890863e+02,4.316642037588393350e+02,5.102844861157124683e+02,4.211362650206332887e+02,5.406221487893287758e+02,5.127189166512102929e+02,4.564585460240286920e+02,5.690649051771986251e+02,5.098219816670190880e+02,4.603263937214172188e+02,4.984494616003519241e+02,6.505923344896380058e+02,6.204237609914111999e+02,3.001233807558352282e+02,5.317780405277705995e+02,5.192159752733144842e+02,5.347498661186260733e+02,6.490205105128715104e+02,5.062730603418601731e+02,4.054588985968769066e+02,5.103921461373021202e+02,4.973935597702685527e+02,5.831546211574481049e+02,5.677790991589466785e+02,4.946005588494575136e+02,5.068407810451822684e+02,4.648588274502982358e+02,5.346120014755688317e+02,5.144431976453730613e+02,2.341516450932132898e+02,4.994323025343920790e+02,4.902774471151818148e+02,1.666414300757813010e+02,5.643055633074142179e+02,5.129037041927113023e+02,4.351994871111795646e+02,4.751135265279087889e+02,5.405742827600379314e+02,5.290229462892938272e+02,5.413650920003976807e+02,4.725672802733254230e+02,5.098445893189247045e+02,3.451068953273846773e+02,5.087466626563962677e+02,3.142330906611642263e+02,3.468413978145950409e+02,5.559329337476993942e+02,5.822565408876074571e+02,5.540112815969243911e+02,5.967742125766636718e+02,9.587730510060995925e+01,4.775507123708015911e+02,5.676267083363840129e+02,1.242636312264204008e+02,4.056251067175842309e+02,3.848431938294565953e+02,5.330338457044532561e+02,4.331399443403881833e+02,4.491715174590482889e+02,4.983509968977469953e+02,5.479911922712610703e+02,5.251269640003923769e+02,4.584550298604525551e+02,5.725652012137226166e+02
5.528094151467648487e+01,1.687905730593389819e+02,3.564509971654197784e+02,3.503490222068044613e+00,6.273038366421995704e+01,9.288001032680543290e+01,6.170552373970664206e+01,4.802877320871161260e+02,0.000000000000000000e+00,1.897521731914445979e+02,2.389065597006644381e+01,4.856494617436016625e+01,1.554155859483948916e+02,1.170510760657982416e+02,2.188290409409664790e+02,1.048586894628105171e+02,1.247479733526515702e+02,1.923294490117890803e+02,2.841071008578900887e+02,2.212695352373308708e+02,9.641180788832818394e+01,1.936243377284761209e+02,2.141398316787574174e+02,1.639368456556829585e+02,2.714270142208809844e+01,2.608834329053256624e+02,8.948182780042312601e+00,9.407327563882885713e+00,3.796811053830864324e+01,2.014755317332248410e+02,3.387232643735011095e+01,3.813150275520666810e+01,3.859130621375142596e+02,1.678670831366294749e+02,3.288784615039634218e+02,1.226492601170240277e+02,1.373305278514183385e+02,7.745487286305865382e+01,1.448341700350861174e+02,4.881865995686696635e+01,9.563474012086358300e+01,9.891247301058116648e+01,1.753838548752743236e+02,1.713670165986877976e+02,6.939377747608568825e+02,1.319254699505851818e+02,6.184503949720067340e+01,8.359183216274374217e+02,9.098874558460001083e+01,2.631392807938320644e+01,4.960169530914187703e+02,7.600409102904953329e+01,9.384611379791609806e+02,2.697019377097654669e+01,2.180539998347795461e+02,3.646226253665824970e+02,6.345960406762645789e+02,3.759922441572993534e+02,8.742484514901330783e+01,7.755362684908783422e+01,1.784805087350946735e+02,6.373414124177763540e+01,1.361030117737288379e+02,7.400977082846240762e+01,3.726842385921372625e+02,2.813763046286107397e+02,3.285831443838429209e+02,1.724655750077307204e+01,7.458375086447486524e+01,3.649130165389227898e+01,6.170927249112327218e+02,8.012712180505002380e+01,4.244658784572293939e+02,6.233758512310340905e+01,7.304720996481101736e+01,6.432906984507797006e+02,9.334778742558114573e+02,4.453914555854509416e+01,6.581036538808809837e+02,4.568813591156929022e+01,1.136563381615029868e+02,1.111301996209491563e+02,9.501518862645880859e+01,1.086129208271925251e+01,1.296987833285549243e+02,7.579149651393775002e+02,8.855093128365524535e+01,7.782377561851631071e+02,5.276644475155695773e+02,1.011673915936320896e+03,7.441801302808203218e+02,1.027185129562272550e+03,1.010756464296066611e+03,4.718713506981476371e+02,8.909157034526225871e+00,7.463619795188466242e+02,5.818806098568431935e+02,5.355300191610062939e+02,1.598874011405314093e+02,1.662687734511829092e+02,9.042842669368894803e+02,4.004756952090608024e+01,4.107606071199877533e+02,9.006142766390812540e+02,6.846482097329098337e+01,2.322290467143583825e+01,3.074231762359746654e+02
1.403479950832503107e+02,1.649608849305625142e+02,4.393876337613323244e+02,1.915294569799949613e+02,2.224045689800072125e+02,1.399777159596676199e+02,1.292649983423398226e+02,6.603364416587951382e+02,1.897521731914445979e+02,0.000000000000000000e+00,2.136425282557627270e+02,1.480585861916598560e+02,1.616168144765938450e+02,7.430006329869137005e+01,1.871192269761833131e+02,8.608591364685352687e+01,1.473784024207239440e+02,8.889828920435711268e+01,2.604114761067306745e+02,1.754304994628166980e+02,1.451531901003005487e+02,3.782489602776812490e+02,1.835827469169286132e+02,5.159672399065426873e+01,1.674862226540892891e+02,2.399876947098329367e+02,1.982502711125487167e+02,1.919785102096746812e+02,1.736872421772889652e+02,3.181456256070775339e+02,2.233231463634452894e+02,2.091882259639983204e+02,5.662277450722998537e+02,4.919955286630266045e+01,3.460261453721684006e+02,1.120085019823249723e+02,5.488574791584911594e+01,2.114733881362348029e+02,6.149996659376945729e+01,2.377820471449710737e+02,1.417797123172559566e+02,1.485724559286203998e+02,3.624427340630204526e+02,3.593467843019856218e+02,8.776151210240784621e+02,1.744935663460274498e+02,2.417448541015441492e+02,1.019671114082538224e+03,1.523781886739112110e+02,2.160393764358780686e+02,6.352592850603197121e+02,1.518864079071106516e+02,1.120553666405583044e+03,1.662144099555253547e+02,9.065333858986559790e+01,3.313767857101614140e+02,7.729347177861912996e+02,5.108059457109610548e+02,1.441689034577035500e+02,1.255954356796215734e+02,1.140512986596535505e+01,1.542086376566067543e+02,3.164925108376132812e+02,1.509611463354131047e+02,4.126709404735023554e+02,2.543871235653801364e+02,3.219990219943882721e+02,1.729768292878760292e+02,1.548134596539203471e+02,2.184841823233230969e+02,7.798666612591306375e+02,1.476902546227709934e+02,5.636302738757934776e+02,1.611249132547427507e+02,1.717858909793510804e+02,8.188821606343092299e+02,1.121859111318638497e+03,1.497744539414020153e+02,8.390550271260585760e+02,1.853338243731398052e+02,1.295723318809424143e+02,1.420912936811615452e+02,1.209385404560506601e+02,1.944372806812604892e+02,1.735894235023925205e+02,9.475709927039002878e+02,1.559617257951654494e+02,9.644887699704751185e+02,6.397432650936931395e+02,1.199806947022514578e+03,9.134587471632401048e+02,1.211866458830718557e+03,1.200480658124646197e+03,6.390914978631878967e+02,1.894515871248906080e+02,9.181803208874840720e+02,7.674283775588953631e+02,7.118797045658537854e+02,3.422976539799771558e+02,1.764073460544247496e+02,1.073561999741151794e+03,2.285435407364527123e+02,4.545012458394596706e+02,1.088220445336749663e+03,1.352244846861854910e+02,2.129595103622644672e+02,4.152034121285968240e+02
